KeyLexemes	ConstrIndex	PlaceC	Phrase	Form	Role	ExIndex
надвигаться,надвинуться	4911	1	откуда-то	ADV	начальная точка	84998
надвигаться,надвинуться	4912	1	слепо	ADV	образ действия	84993
надвигаться,надвинуться	4912	1	вплотную	ADV	способ	84995
надвигаться,надвинуться	4912	1	ещё ближе	ADV	расстояние	85002
надвигаться,надвинуться	4913	1	не сразу	ADV	одновременность	84992
надвигаться,надвинуться	4913	1	К вечеру	к + Sdat	время - предел	84996
надевать,надевать,надевать,надеть,надеть,надеть	4914	2	дома	ADV	место	61604
надевать,надевать,надеть,надеть	4914	1	кряхтя	Vger	сопутствующая ситуация	61608
надевать,надеть	4914	1	снова	ADV	узуальность	61609
надевать,надеть	4915	1	( рис. 4)	Snom	уточнение	61602
надевать,надеть	4915	1	Едва	ADV	последовательность	61610
надевать,надеть	4916	1	Там	ADV	место	61605
надевать,надеть	4916	1	Тогда	ADV	время	61611
надевать,надеть	4918	1	через плечо	через + Sacc	траектория	61620
надеяться	4921	1	как раз	как + Sacc	точность	61726
надеяться	4921	1	ещё и	ADV	усиление	61736
надеяться	4921	1	Всё время	Sacc	узуальность	61741
надеяться	4921	1	ещё	ADV	NULL	61800
надеяться	4922	1	пока	ADV		61762
надеяться	4922	1	всё ещё	ADV	неожиданность	61787
надеяться	4923	1	теперь	ADVPRO	время	61793
надеяться,надеяться,надеяться	4923	1	сейчас вот	ADV	время	61730
надеяться,надеяться,понадеяться,понадеяться	4925	1	теперь	ADV	время	61772
надеяться,надеяться,понадеяться,понадеяться	4925	1	в своих нуждах	в + Sloc	аспект	61797
надеяться,понадеяться	4925	1	Сначала	ADV	время	61732
надеяться,понадеяться	4925	1	как	ADV	способ	61738
надеяться,понадеяться	4925	2	Отныне	ADV	время	61742
надоедать,надоедать,надоесть,надоесть	4926	1	Эх, барина	Snom	обращение	113464
надоедать,надоедать,надоесть,надоесть	14012	1	как-то	ADV	степень	113425
надоедать,надоедать,надоесть,надоесть	14012	1	поэтому	ADV	причина	113447
надоедать,надоесть	4926	1	Однажды	ADV	узуальность	113373
надоедать,надоесть	4926	1	давно	ADV	время	113376
надоедать,надоесть	4926	1	и в казарме	в + Sloc	место	113385
надоедать,надоесть	4926	1	сразу	ADV	время наступления	113399
надоедать,надоесть	4926	1	на флоте	на + Sloc 	сфера	113400
надоедать,надоесть	4926	1	Наконец	PARENTH	дискурс	113406
надоедать,надоесть	4926	1	до смерти	до + Sgen	степень	113407
надоедать,надоесть	4926	1	Так	ADV	степень	113408
надоедать,надоесть	4926	1	в конце концов	в + Sloc	следствие	113409
надоедать,надоесть	4926	1	до тошноты	до + Sgen	степень	113420
надоедать,надоесть	4926	1	как	ADV	степень	113434
надоедать,надоесть	4926	1	как	ADV	степень	113454
надоедать,надоесть	4926	2	так	ADV	степень	113457
