ConstrIndex	ExIndex	PlaceC	Phrase	Form	Role	Type	KeyLexemes
11158	35967	1	Успеешь	V	достижение цели	Modal	схватить,схватить,хватать1,хватать1
11158	35973	1	попытался	V	попытка	Modal	схватить,схватить,хватать1,хватать1
11158	35979	1	услышав какой-то шум в коридоре	Vger	сопутствующая ситуация	Circum	схватить,схватить,хватать1,хватать1
11161	35980	1	в разгар цейтнота	в + Sacc	момент времени	Circum	схватить,схватить,хватать1,хватать1
11167	35938	1	тогда	ADV	следствие	Circum	схватить,схватить,хватать1,хватать1
10165	35968	1	не	PART	отрицание	Modal	схватить,схватывать
10168	35885	1	предательски	ADV	интерпретация	Circum	схватить,схватывать
10170	35895	1	на роскошной груди	на + Sloc	место	Circum	схватить,схватывать
11158	35886	1	могла / сыграть	Vinf	последующая ситуация	Control	схватить,хватать1
11158	35901	1	Чувствуя тошноту и страх	Vger	эмоция	Circum	схватить,хватать1
11158	35902	1	должны	Abrev	долженствование	Control	схватить,хватать1
11158	35925	1	Потом	ADV	последовательность	Circum	схватить,хватать1
11158	35940	1	Теперь	ADV	время	Circum	схватить,хватать1
11158	35954	1	хочу	Vpraes	воля	Control	схватить,хватать1
11158	35975	1	тоже	PART	тождество	Modal	схватить,хватать1
11158	35981	1	вдруг	ADV	неожиданность	Circum	схватить,хватать1
11161	35896	1	Возле буфета	возле + Sgen	место	Circum	схватить,хватать1
11161	35898	1	успел	V	достижение цели	Control	схватить,хватать1
11161	35908	1	было	V	прош.	Modal	схватить,хватать1
11161	35913	1	пылая безумными глазами	Vger	образ действия	Circum	схватить,хватать1
11161	35914	1	Тогда	ADV	время	Circum	схватить,хватать1
11161	35932	1	готова	Abrev	NULL	Control	схватить,хватать1
11161	35966	1	правда	PARENTH	дискурс	Modal	схватить,хватать1
11161	35970	1	довольно грубо	ADV	образ действия	Circum	схватить,хватать1
11161	35976	1	стремление	S	попытка	Control	схватить,хватать1
11164	35934	1	опять	ADV	узуальность	Circum	схватить,хватать1
11164	35937	1	успел	V	достижение цели	Control	схватить,хватать1
11165	35897	1	не в состоянии	в + Sloc	способность	Control	схватить,хватать1
11167	35888	1	После июльского покушения 1944 года на Гитлера	после + Sgen	время	Circum	схватить,хватать1
11167	35964	1	Срочно	ADV	срок наступления	Circum	схватить,хватать1
11484	36003	1	где	ADV	место	Circum	схватиться
11484	36004	1	боялись	V	эмоция	Control	схватиться
11484	35986	1	сейчас же	ADV	время	Circum	схватиться,схватиться
11484	35992	1	Однажды	ADV	узуальность	Circum	схватиться,схватиться
11528	36005	1	вместе	ADV	комитатив	Circum	схватиться,схватиться,схватиться
11531	36048	1	по стенкам	по + Sdat	место	Circum	схватиться,схватиться,схватываться,схватываться
